"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","receptor","cell_type"
0.0210656924918836,0.770229716044609,0.912,0.786,1,"TNFRSF1B","Macrophage"
0.0214048606323158,-0.849880250429071,0.504,0.786,1,"PDGFRA","Macrophage"
0.0224039397226423,1.38839927790127,0.602,0.357,1,"IL13RA1","Macrophage"
0.0284741418335929,-2.12089210666764,0.097,0.286,1,"PARD3","Macrophage"
0.0294838116606295,-1.98651242820217,0.097,0.286,1,"TNFRSF9","Macrophage"
0.0324885188443327,-0.464045091869424,0.858,1,1,"CD99","Macrophage"
0.0334763762886992,-0.888073583660393,0.363,0.643,1,"CD40","Macrophage"
0.0353471348043954,1.56736490759507,0.504,0.214,1,"IFNGR1","Macrophage"
0.0405170206602392,2.66830784724132,0.327,0.071,1,"CMKLR1","Macrophage"
0.0474988256016359,3.03692242126006,0.23,0,1,"SORT1","Macrophage"
0.0516364937547863,-0.581541007980324,0.628,0.857,1,"ITGB8","Macrophage"
0.0529917153345707,2.93591199106746,0.221,0,1,"ITGAE","Macrophage"
0.0668444056267153,1.13459184524989,0.549,0.286,1,"IL10RB","Macrophage"
0.0722659430800219,0.859889262888639,0.655,0.429,1,"ADIPOR1","Macrophage"
0.0735576220690946,0.738062051932516,0.699,0.5,1,"CD55","Macrophage"
0.0752215783486023,1.43675607519431,0.46,0.214,1,"BMPR2","Macrophage"
0.077230275487125,-3.16695103542221,0.009,0.071,1,"EDNRB","Macrophage"
0.077230275487125,-3.38226843161392,0.009,0.071,1,"NRCAM","Macrophage"
0.077230275487125,-3.1021811343852,0.009,0.071,1,"PODXL","Macrophage"
0.0833998663286233,-2.60665623991357,0.009,0.071,1,"FLT4","Macrophage"
0.0847918981701563,-1.3390706524342,0.115,0.286,1,"ITGA10","Macrophage"
0.0911522723540609,-1.34766942448701,0.195,0.357,1,"JAM3","Macrophage"
0.0925629457430292,-0.161055703883068,0.991,1,1,"CD44","Macrophage"
0.108867832445863,0.927722235442223,0.602,0.5,1,"TNFRSF11B","Macrophage"
0.118648814043905,-0.487730982821396,0.761,0.857,1,"ITGA5","Macrophage"
0.123177973490184,-0.70463835283539,0.354,0.571,1,"EGFR","Macrophage"
0.126520547115419,-1.99053050714785,0.044,0.143,1,"EPHA2","Macrophage"
0.136518674364903,2.52838087991279,0.142,0,1,"MERTK","Macrophage"
0.136518674364903,2.19659939847661,0.142,0,1,"DSG2","Macrophage"
0.146052534662379,0.523020031532492,0.389,0.143,1,"TGFBR1","Macrophage"
0.149252094281105,1.07226882187385,0.584,0.5,1,"CXCR4","Macrophage"
0.153555973800435,-0.42765605168766,0.655,0.786,1,"GLG1","Macrophage"
0.156377778168237,0.647766625230623,0.478,0.214,1,"IL4R","Macrophage"
0.158975366345347,-0.594930921717039,0.496,0.643,1,"NECTIN2","Macrophage"
0.167436965822587,2.14147484321136,0.124,0,1,"IL1RL1","Macrophage"
0.177952984900053,-1.60054167589621,0.168,0.286,1,"FLT1","Macrophage"
0.182771507395432,-1.45561569148632,0.106,0.214,1,"IFNAR2","Macrophage"
0.185391449714025,1.94443299873221,0.115,0,1,"LRP5","Macrophage"
0.185391449714025,2.53468422421179,0.115,0,1,"FPR1","Macrophage"
0.19445816883455,1.14879474814474,0.319,0.143,1,"SDC1","Macrophage"
0.198660101319768,0.953518682133357,0.398,0.214,1,"CD99L2","Macrophage"
0.205285912763201,1.81975313316054,0.106,0,1,"EPOR","Macrophage"
0.208295797638254,-3.36765774474092,0.018,0.071,1,"MPZ","Macrophage"
0.214643089404311,0.53084123108628,0.637,0.429,1,"CCR1","Macrophage"
0.219070533884246,-2.37824693462869,0.018,0.071,1,"MC1R","Macrophage"
0.219070533884246,-1.3605965673052,0.018,0.071,1,"CHRNE","Macrophage"
0.227376422558169,2.08415149191559,0.097,0,1,"FZD2","Macrophage"
0.227376422558169,0.977615814983881,0.097,0,1,"ADORA2B","Macrophage"
0.230239786164604,-1.71149052013515,0.018,0.071,1,"L1CAM","Macrophage"
0.233932446306062,1.53440727519689,0.283,0.143,1,"LILRB3","Macrophage"
0.249828445847463,-0.368314660217584,0.735,1,1,"SDC2","Macrophage"
0.251972517768913,1.44872804803523,0.088,0,1,"FZD3","Macrophage"
0.251972517768913,1.60079520246849,0.088,0,1,"IL18R1","Macrophage"
0.251972517768913,1.25545684011326,0.088,0,1,"ITGA3","Macrophage"
0.26294643536536,-0.569064485201544,0.204,0.357,1,"CSF2RA","Macrophage"
0.266952300242259,-1.02531408124245,0.177,0.286,1,"TNFRSF14","Macrophage"
0.278617828864137,0.544146436680446,0.549,0.429,1,"ACKR3","Macrophage"
0.279455710363335,1.07017304817228,0.08,0,1,"ITGA6","Macrophage"
0.279455710363335,0.864783936403027,0.08,0,1,"PTCH1","Macrophage"
0.279455710363335,0.861864720498834,0.08,0,1,"SV2A","Macrophage"
0.28239272263682,0.509960408611035,0.655,0.571,1,"ITGB2","Macrophage"
0.289089826745849,0.412498764137261,0.761,0.571,1,"IFNAR1","Macrophage"
0.291439943039228,-0.657477166947529,0.239,0.357,1,"IL6R","Macrophage"
0.297943282943795,0.232076538411451,0.319,0.143,1,"ITGA1","Macrophage"
0.302920753158438,-1.8709318859634,0.071,0.143,1,"EDA2R","Macrophage"
0.306175010767959,1.48513985202041,0.177,0.071,1,"NOTCH1","Macrophage"
0.307010479708763,-0.340691885550237,0.274,0.429,1,"IL3RA","Macrophage"
0.310307506423126,1.03899943559522,0.071,0,1,"BMPR1A","Macrophage"
0.310307506423126,2.21826045164472,0.071,0,1,"IL1R2","Macrophage"
0.310307506423126,1.23842873673039,0.071,0,1,"TNFRSF11A","Macrophage"
0.31514195991944,0.890849844180553,0.265,0.143,1,"ITGA2","Macrophage"
0.318176215604384,-0.372429783731573,0.496,0.571,1,"TNFRSF1A","Macrophage"
0.326720469038674,-2.12796613838413,0.071,0.143,1,"EPHB4","Macrophage"
0.328343848448131,-0.266885808924853,0.611,0.714,1,"NRP1","Macrophage"
0.337399935766662,0.353457813758005,0.673,0.5,1,"IGF2R","Macrophage"
0.34324404224387,-1.22962318947672,0.071,0.143,1,"NECTIN3","Macrophage"
0.345153793935884,1.21205989869584,0.062,0,1,"ACVRL1","Macrophage"
0.345153793935884,0.953603552144658,0.062,0,1,"GFRA2","Macrophage"
0.345153793935884,1.52181022580413,0.062,0,1,"ITGA8","Macrophage"
0.35306963069416,-2.27959233435367,0.027,0.071,1,"EDNRA","Macrophage"
0.359288908384206,1.05758567050272,0.168,0.071,1,"TLR4","Macrophage"
0.363996140279054,0.947003914336563,0.31,0.214,1,"CSF1R","Macrophage"
0.366414893803277,-1.96761542667277,0.027,0.071,1,"FGFR3","Macrophage"
0.372633475184052,-1.74518944904749,0.08,0.143,1,"CADM3","Macrophage"
0.380822299041356,0.761566750178281,0.319,0.214,1,"F11R","Macrophage"
0.384599553338761,-0.383090043361682,0.584,0.643,1,"ITGAV","Macrophage"
0.384839204391408,0.408383612487992,0.053,0,1,"GHR","Macrophage"
0.384839204391408,0.936035113015493,0.053,0,1,"FPR2","Macrophage"
0.384839204391408,0.45828378535591,0.053,0,1,"GPR37L1","Macrophage"
0.384839204391408,0.654361885162969,0.053,0,1,"ADORA1","Macrophage"
0.384839204391408,0.414639340309131,0.053,0,1,"NTNG2","Macrophage"
0.384839204391408,0.709643317339653,0.053,0,1,"SELL","Macrophage"
0.385599077815282,-0.383213814486807,0.469,0.571,1,"VCAM1","Macrophage"
0.393822093359797,0.486461063492744,0.469,0.357,1,"BDKRB1","Macrophage"
0.407425529270392,-1.30560780439461,0.08,0.143,1,"FZD10","Macrophage"
0.412452775754189,0.110656267817313,0.168,0.071,1,"FZD7","Macrophage"
0.429366544022658,-0.254724772928599,0.381,0.5,1,"ITGAX","Macrophage"
0.431851790747827,-0.288279646567041,0.681,0.714,1,"IFNGR2","Macrophage"
0.444150682058957,-0.479985314793493,0.487,0.5,1,"BDKRB2","Macrophage"
0.450053747004187,-0.322120205036557,0.363,0.5,1,"PTPRC","Macrophage"
0.455556844697035,-0.414144957946315,0.292,0.357,1,"ACVR1","Macrophage"
0.456145203204512,0.210848560109135,0.699,0.714,1,"SDC4","Macrophage"
0.469398858416108,-0.287151320442438,0.681,0.714,1,"IL6ST","Macrophage"
0.480419814569919,-0.492489500974147,0.212,0.286,1,"FAS","Macrophage"
0.485074057032129,-1.16948354295791,0.15,0.214,1,"IL13RA2","Macrophage"
0.486865083843747,-0.862000447097356,0.319,0.357,1,"CDH11","Macrophage"
0.489058830200728,0.148648101542887,0.46,0.357,1,"PLXNB2","Macrophage"
0.493079422096013,-2.38604784732722,0.035,0.071,1,"FZD4","Macrophage"
0.493079422096013,-2.28227806522247,0.035,0.071,1,"ERBB2","Macrophage"
0.497138810254676,0.612380111290245,0.425,0.357,1,"INSR","Macrophage"
0.503856452480928,0.150234133918809,0.805,0.786,1,"NRP2","Macrophage"
0.513560360006399,-0.421541643054055,0.522,0.643,1,"OSMR","Macrophage"
0.514485763949603,0.207658573952215,0.761,0.643,1,"ITGB5","Macrophage"
0.524307209158559,0.40900119565174,0.513,0.429,1,"IL1R1","Macrophage"
0.537315664709685,-0.762992548912162,0.035,0.071,1,"IL1RL2","Macrophage"
0.54355902456175,0.371651617183944,0.46,0.357,1,"LTBR","Macrophage"
0.549048517918481,-0.383652135778871,0.088,0.143,1,"CCR5","Macrophage"
0.570377774802875,1.14696925990369,0.186,0.143,1,"LILRB1","Macrophage"
0.590738482392693,0.41443956136086,0.283,0.214,1,"PLXNA1","Macrophage"
0.61084539909496,-0.289454555844727,0.301,0.357,1,"IL10RA","Macrophage"
0.611635481987969,0.153472578703737,0.212,0.143,1,"C3AR1","Macrophage"
0.61521838513476,1.17642887870373,0.115,0.071,1,"HCST","Macrophage"
0.616004451344479,0.331689970456676,0.195,0.143,1,"LEPR","Macrophage"
0.616639595614978,-0.467440224050539,0.319,0.357,1,"NLGN2","Macrophage"
0.61789548003903,0.718350308126778,0.274,0.214,1,"PLXNA3","Macrophage"
0.622653923251391,-2.33414402432647,0.044,0.071,1,"JAM2","Macrophage"
0.630718392833642,-0.703783610890383,0.124,0.071,1,"PTPRM","Macrophage"
0.635271066418937,-0.955067579301636,0.106,0.143,1,"ITGAM","Macrophage"
0.637531882579951,-1.52456476568159,0.044,0.071,1,"CHRNB1","Macrophage"
0.639991514700928,0.337625240685379,0.195,0.143,1,"ITGB3","Macrophage"
0.645842381108627,0.147199069411227,0.283,0.214,1,"PECAM1","Macrophage"
0.652557348665167,-1.18022693979205,0.044,0.071,1,"TYRO3","Macrophage"
0.665273160257994,-0.966346169579108,0.115,0.143,1,"LIFR","Macrophage"
0.677508964817217,0.366551218523956,0.319,0.286,1,"FZD8","Macrophage"
0.687373063345729,0.228217951712628,0.097,0.143,1,"MRC1","Macrophage"
0.703722653075498,0.14940478813714,0.274,0.214,1,"CD209","Macrophage"
0.705185354155731,-0.478626526598772,0.177,0.214,1,"LILRB2","Macrophage"
0.721058426576073,0.314608847565653,0.46,0.429,1,"MET","Macrophage"
0.740721930851072,-1.74666788972043,0.053,0.071,1,"IL17RE","Macrophage"
0.770310816684804,-0.959665869073799,0.053,0.071,1,"ACVR2A","Macrophage"
0.770310816684804,-1.15517436624047,0.053,0.071,1,"ITGAL","Macrophage"
0.773111189136829,-0.418314944636021,0.195,0.214,1,"PVR","Macrophage"
0.77948717323,-0.204009987351064,0.54,0.5,1,"TNFRSF12A","Macrophage"
0.782457172285452,-0.476421854768202,0.186,0.214,1,"MARCO","Macrophage"
0.785234668861599,-1.08278484994258,0.053,0.071,1,"CNTNAP1","Macrophage"
0.798089639390654,0.346719794382642,0.168,0.143,1,"CAP1","Macrophage"
0.803429646113238,0.569806962781689,0.159,0.143,1,"ACVR1B","Macrophage"
0.819931806263155,0.48152414009404,0.168,0.214,1,"HAVCR2","Macrophage"
0.837466104306022,0.24439072925122,0.088,0.071,1,"NCAM1","Macrophage"
0.845641410595815,0.110317694057822,0.257,0.286,1,"TNFRSF10A","Macrophage"
0.862198410231986,-0.576674024306387,0.088,0.071,1,"IGF1R","Macrophage"
0.870529645132755,-0.209943860776591,0.265,0.286,1,"NEGR1","Macrophage"
0.875655854943594,-0.209839389615633,0.257,0.214,1,"SDC3","Macrophage"
0.888576350448575,0.456226163806658,0.08,0.071,1,"PLXNA2","Macrophage"
0.958597173649907,-1.04499182224009,0.071,0.071,1,"AGTR1","Macrophage"
0.966978577680048,-0.163304475386641,0.336,0.286,1,"CD274","Macrophage"
0.972391228825458,-0.461863475412949,0.071,0.071,1,"SMO","Macrophage"
0.986193547587891,-0.528960266899373,0.071,0.071,1,"PLXNA4","Macrophage"
1,-0.363295247040018,0.15,0.143,1,"IL17RC","Macrophage"
1.28174712363879e-11,-6.77915716436208,0,0.053,3.2539714227818e-07,"NCR3","FC-ECM"
1.12445453116411e-07,-4.61468671436108,0.005,0.105,0.00285465271826633,"NGFR","FC-ECM"
1.0182615603203e-06,-5.50103323510656,0.006,0.105,0.0258506062318514,"NCAM1","FC-ECM"
9.03049430540206e-05,-2.04310940897583,0.097,0.368,1,"EDA2R","FC-ECM"
0.00150731468066772,-4.342958259728,0.003,0.053,1,"ADCYAP1R1","FC-ECM"
0.00168729832122296,0.321983301730574,0.995,1,1,"CD44","FC-ECM"
0.00227512399841572,-1.87328277028571,0.074,0.263,1,"IL1RAP","FC-ECM"
0.00254462145383163,-0.300018663873097,0.977,1,1,"CD99","FC-ECM"
0.0027244926722608,-2.11514620301807,0.031,0.158,1,"MCAM","FC-ECM"
0.00956349687596712,0.757595298005909,0.856,0.579,1,"TNFRSF11B","FC-ECM"
0.0115204343950014,-2.22112453094044,0.066,0.211,1,"FGFR2","FC-ECM"
0.0129260987528769,-4.91045508818152,0.006,0.053,1,"IL31RA","FC-ECM"
0.0138794335742597,-3.30330836897431,0.006,0.053,1,"CD72","FC-ECM"
0.0139491316222379,-2.51211924798918,0.021,0.105,1,"FGFR3","FC-ECM"
0.0205961674193591,1.11887826556665,0.562,0.368,1,"CDH11","FC-ECM"
0.0207500423066083,3.19064803645478,0.225,0,1,"FZD7","FC-ECM"
0.0248450393261902,-3.67604836300251,0.007,0.053,1,"GPR19","FC-ECM"
0.0256133024483026,-3.4623302891284,0.007,0.053,1,"ITGAX","FC-ECM"
0.0258317317771538,-0.922353945621917,0.322,0.526,1,"CMKLR1","FC-ECM"
0.0267529902942218,-0.563751356859564,0.88,1,1,"ITGA5","FC-ECM"
0.0275888153408366,-2.10690229732329,0.024,0.105,1,"FLT1","FC-ECM"
0.0352198203466868,-0.6284819302575,0.575,0.789,1,"LTBR","FC-ECM"
0.0352637712207003,3.2712432635607,0.192,0,1,"IL7R","FC-ECM"
0.0466265506688248,0.622281958776139,0.485,0.211,1,"CADM1","FC-ECM"
0.0503835768938051,-1.59238901925066,0.027,0.105,1,"EDNRA","FC-ECM"
0.0527238720798447,-1.69412058705666,0.055,0.158,1,"IL17RB","FC-ECM"
0.0536920313547367,3.02644679585094,0.166,0,1,"NPR3","FC-ECM"
0.0553639328869534,1.10776491853045,0.48,0.263,1,"ITGB8","FC-ECM"
0.0554868766968727,0.338982692280899,0.887,0.789,1,"AXL","FC-ECM"
0.0577097560909468,-0.500836092409898,0.63,0.737,1,"SDC2","FC-ECM"
0.0590956574355498,-3.33427007033838,0.009,0.053,1,"ITGA7","FC-ECM"
0.0626760479010621,-2.83073270760163,0.009,0.053,1,"ITGB6","FC-ECM"
0.062808852815348,0.409846697459277,0.822,0.684,1,"ACKR3","FC-ECM"
0.0809290605047716,-1.53258018237412,0.132,0.263,1,"PLXND1","FC-ECM"
0.094332236290255,-0.277859074728285,0.877,0.895,1,"ITGB5","FC-ECM"
0.0952482071751748,0.760930967910994,0.503,0.316,1,"TGFBR2","FC-ECM"
0.103292544376136,2.37548817429876,0.124,0,1,"CD274","FC-ECM"
0.10543051842866,-0.556518660680936,0.408,0.579,1,"ITGA11","FC-ECM"
0.10769285238329,1.87388324088152,0.192,0.053,1,"CD40","FC-ECM"
0.108605394853238,-1.36411438537555,0.065,0.158,1,"ERBB2","FC-ECM"
0.1105702784733,0.481402732456022,0.765,0.684,1,"BDKRB2","FC-ECM"
0.117874177725209,-1.29438045282592,0.151,0.263,1,"ACVR1B","FC-ECM"
0.118337842865827,0.210047153575444,0.865,0.842,1,"OSMR","FC-ECM"
0.123455923059272,1.80479098231842,0.188,0.053,1,"FZD10","FC-ECM"
0.126801120550561,-0.674420133748488,0.545,0.579,1,"TNFRSF1A","FC-ECM"
0.127222113013444,2.1094407792944,0.11,0,1,"ADORA1","FC-ECM"
0.128482686627825,-0.547083440076086,0.536,0.632,1,"PDGFRB","FC-ECM"
0.132003768290417,0.564802601800718,0.644,0.474,1,"IGF2R","FC-ECM"
0.146115716926394,1.93109419848369,0.101,0,1,"IL17RE","FC-ECM"
0.146115716926394,1.86281598031981,0.101,0,1,"EPOR","FC-ECM"
0.147246768673866,-0.502059020717964,0.422,0.579,1,"NTRK2","FC-ECM"
0.153899125222317,1.79345926327229,0.097,0,1,"ITGA3","FC-ECM"
0.156584940441954,1.9920641338122,0.096,0,1,"FZD6","FC-ECM"
0.159125232183629,0.556549965821357,0.334,0.158,1,"IL17RC","FC-ECM"
0.15941626459817,-1.34840619723061,0.117,0.211,1,"CD4","FC-ECM"
0.16209908570737,1.81393270392248,0.094,0,1,"PILRA","FC-ECM"
0.1647241886643,-0.984276793124788,0.11,0.211,1,"IL6R","FC-ECM"
0.173600843189468,0.265009297307999,0.585,0.368,1,"NLGN2","FC-ECM"
0.173995238305763,-1.39426214387373,0.041,0.105,1,"ITGA9","FC-ECM"
0.184139085393237,-0.487743504166062,0.605,0.632,1,"PLXNB2","FC-ECM"
0.18583991318144,-0.512148462174334,0.266,0.421,1,"IL15RA","FC-ECM"
0.192203265556243,1.42514940745329,0.156,0.053,1,"ADORA2B","FC-ECM"
0.196596175577166,1.15626993999357,0.164,0.053,1,"DSG2","FC-ECM"
0.199765158603284,0.401907872246509,0.416,0.263,1,"BMPR2","FC-ECM"
0.206688505264002,1.40175762506548,0.078,0,1,"NPR2","FC-ECM"
0.219241079732812,-2.0940895855648,0.016,0.053,1,"CHRNE","FC-ECM"
0.221650280566281,1.37302736726408,0.073,0,1,"SELL","FC-ECM"
0.235363196146586,-0.296486549360234,0.847,0.842,1,"NRP2","FC-ECM"
0.246361508466089,0.533839211336184,0.399,0.263,1,"ACVR1","FC-ECM"
0.248113932657794,0.492842200728742,0.507,0.316,1,"IL10RB","FC-ECM"
0.262150991069236,0.717677144300267,0.149,0.053,1,"IFNAR2","FC-ECM"
0.26903932325212,-0.44938877871129,0.494,0.632,1,"MPZL1","FC-ECM"
0.281277205924325,-1.19611435013616,0.049,0.105,1,"FZD4","FC-ECM"
0.289156494677384,1.03743459257977,0.056,0,1,"ACVR2B","FC-ECM"
0.291156212907947,-0.576173661435872,0.332,0.421,1,"PLXNA4","FC-ECM"
0.292892517109121,0.322017826801574,0.294,0.158,1,"ALCAM","FC-ECM"
0.293505926719612,1.16974532204622,0.129,0.053,1,"BMPR1A","FC-ECM"
0.294645590346589,0.367090079421031,0.557,0.368,1,"TNFRSF1B","FC-ECM"
0.312825825340007,0.309307055224772,0.557,0.368,1,"TNFRSF12A","FC-ECM"
0.323348771927239,0.247928934511856,0.38,0.263,1,"IFNGR1","FC-ECM"
0.324896823218629,-1.13563892297139,0.143,0.211,1,"TNFRSF10A","FC-ECM"
0.328323599473065,-0.50902284331628,0.397,0.474,1,"TGFBR1","FC-ECM"
0.337468444415155,-0.249939065368436,0.617,0.737,1,"FZD8","FC-ECM"
0.352311299886267,0.27496936986118,0.739,0.684,1,"BDKRB1","FC-ECM"
0.359960789666813,-0.12300656087156,0.95,0.947,1,"LRP1","FC-ECM"
0.362651346423609,0.525728615762624,0.252,0.158,1,"SV2A","FC-ECM"
0.375648581184364,-0.69327784875698,0.188,0.263,1,"NRP1","FC-ECM"
0.377297858916077,1.37283634473969,0.116,0.053,1,"CXCR4","FC-ECM"
0.377505605292291,0.654872706279787,0.12,0.053,1,"NECTIN1","FC-ECM"
0.395305608719086,-0.59909794719845,0.265,0.316,1,"IL17RA","FC-ECM"
0.404755491674486,0.214492256577991,0.605,0.474,1,"ITGAV","FC-ECM"
0.415856226773532,-0.643341509126099,0.12,0.053,1,"NECTIN3","FC-ECM"
0.422645791117202,-0.797635917778013,0.058,0.105,1,"ITGB3","FC-ECM"
0.427908066456449,0.232290142542927,0.659,0.632,1,"VCAM1","FC-ECM"
0.429047106216309,-0.783323482146477,0.103,0.158,1,"FZD3","FC-ECM"
0.443570515880127,-0.106034344548196,0.919,0.895,1,"NCL","FC-ECM"
0.450421906259045,-0.684234880657652,0.247,0.316,1,"ITGA10","FC-ECM"
0.455636456885204,-1.03377040056831,0.11,0.158,1,"CAP1","FC-ECM"
0.461731089385702,-0.254007437056794,0.355,0.474,1,"ADIPOR2","FC-ECM"
0.467034362609109,0.24400473489144,0.669,0.579,1,"NOTCH2","FC-ECM"
0.470427098975639,0.187525568670958,0.18,0.105,1,"CNTNAP1","FC-ECM"
0.472879036904448,-0.650122043361964,0.105,0.158,1,"ITGA6","FC-ECM"
0.48391539450974,-0.857756270755071,0.111,0.158,1,"EPHA2","FC-ECM"
0.490654194321795,-1.55532176803362,0.066,0.105,1,"IL1RL2","FC-ECM"
0.496532905008833,-0.85995020126833,0.151,0.211,1,"PVR","FC-ECM"
0.504781576721885,0.231544723479435,0.499,0.421,1,"CD99L2","FC-ECM"
0.51183882852812,0.576230610219121,0.262,0.211,1,"IL13RA2","FC-ECM"
0.513901152614825,0.317563476353049,0.341,0.263,1,"JAM3","FC-ECM"
0.51895383079721,-0.449185361275784,0.109,0.158,1,"EPHB2","FC-ECM"
0.523118273018882,-0.158372409450939,0.739,0.684,1,"IL13RA1","FC-ECM"
0.525833940533803,-0.275241186551654,0.289,0.368,1,"LRP5","FC-ECM"
0.532518634042004,-0.930270581706119,0.07,0.105,1,"CHRNB1","FC-ECM"
0.538384571194154,0.341825739947476,0.359,0.316,1,"FAS","FC-ECM"
0.55743979528149,0.127315732251334,0.798,0.684,1,"IFNGR2","FC-ECM"
0.569050749307907,-0.670479238069746,0.07,0.105,1,"PTH1R","FC-ECM"
0.570667577824699,-0.423663070146942,0.433,0.474,1,"PTPRF","FC-ECM"
0.575410775842714,-0.44343551930066,0.207,0.158,1,"ITGA2","FC-ECM"
0.575910345691636,-1.10011916344355,0.074,0.105,1,"TLR4","FC-ECM"
0.588612680051061,0.305814517712483,0.151,0.105,1,"IGF1R","FC-ECM"
0.603358682302748,-0.626086615497259,0.124,0.158,1,"EPHB4","FC-ECM"
0.605470830840128,-0.300278128892895,0.271,0.316,1,"PTPRM","FC-ECM"
0.63232016045719,-0.488110148068697,0.125,0.158,1,"SDC1","FC-ECM"
0.643237582200752,-0.251256135102713,0.69,0.789,1,"CD55","FC-ECM"
0.643455473943879,-0.357465956347632,0.118,0.158,1,"JAM2","FC-ECM"
0.645966169855185,0.16813344233917,0.202,0.158,1,"LRP6","FC-ECM"
0.652863371012745,-0.225562153002554,0.436,0.474,1,"FZD1","FC-ECM"
0.65357131889558,-0.139572067910445,0.567,0.579,1,"NEGR1","FC-ECM"
0.673146490339331,-1.44455432817945,0.036,0.053,1,"PECAM1","FC-ECM"
0.68716012345823,0.140152176711254,0.817,0.737,1,"GLG1","FC-ECM"
0.689011632067733,0.120606306863525,0.434,0.368,1,"INSR","FC-ECM"
0.699457431173185,-0.2183939825128,0.079,0.053,1,"AGTR1","FC-ECM"
0.707157959485128,-0.99969737058878,0.087,0.105,1,"IL18R1","FC-ECM"
0.712202384393795,0.111392841612617,0.074,0.053,1,"PTCH1","FC-ECM"
0.714393739847034,-0.471581426717118,0.036,0.053,1,"ACVR2A","FC-ECM"
0.714393739847034,-0.592170133385299,0.036,0.053,1,"MPZ","FC-ECM"
0.715959884960207,-0.160489603742316,0.749,0.684,1,"CD47","FC-ECM"
0.726728057127008,0.101594166500309,0.2,0.158,1,"SDC3","FC-ECM"
0.742680784903946,-0.775129247905506,0.038,0.053,1,"SORT1","FC-ECM"
0.744732988763298,-0.622679579671713,0.038,0.053,1,"EPHB3","FC-ECM"
0.746480782744827,-0.264163780411538,0.074,0.053,1,"NCAM2","FC-ECM"
0.747117899485181,-0.232610322587714,0.178,0.211,1,"NOTCH3","FC-ECM"
0.748899111069256,-0.393933351820275,0.187,0.211,1,"ITGAE","FC-ECM"
0.76154704806704,-0.401781073448314,0.074,0.053,1,"NLGN1","FC-ECM"
0.761562819843476,0.577962946527638,0.173,0.158,1,"CD74","FC-ECM"
0.762239290933816,0.186465076348653,0.364,0.316,1,"MET","FC-ECM"
0.77733428345915,-0.123793548242885,0.25,0.211,1,"PLXNA1","FC-ECM"
0.782196163998577,-0.554231671718674,0.263,0.263,1,"IL4R","FC-ECM"
0.804134721894814,-0.115483102493217,0.737,0.737,1,"EGFR","FC-ECM"
0.805948029064954,-0.179255501442573,0.379,0.368,1,"PLXNA3","FC-ECM"
0.826458628381904,-0.609218175638687,0.204,0.211,1,"LIFR","FC-ECM"
0.839778199332334,-0.312570578276561,0.065,0.053,1,"PLXNB1","FC-ECM"
0.842199074031492,-0.181737865405963,0.088,0.105,1,"GHR","FC-ECM"
0.846917717728858,0.108090326567468,0.325,0.316,1,"NECTIN2","FC-ECM"
0.866628837299993,-0.216831434087233,0.09,0.105,1,"FZD2","FC-ECM"
0.881852142611122,-0.256654934559078,0.207,0.211,1,"TNFRSF9","FC-ECM"
0.885545608744338,-0.753306858692655,0.102,0.105,1,"SMO","FC-ECM"
0.892538449532809,-0.117935679321297,0.289,0.263,1,"DAG1","FC-ECM"
0.897731512367929,-1.26516688120836,0.048,0.053,1,"CADM3","FC-ECM"
0.912127220349675,-0.599297781882067,0.047,0.053,1,"IL3RA","FC-ECM"
0.932269782829116,-0.691214258671219,0.121,0.105,1,"SSTR2","FC-ECM"
0.948611105032146,0.125589685429737,0.054,0.053,1,"GFRA2","FC-ECM"
0.989368989973535,-0.28404228308768,0.109,0.105,1,"ITGB2","FC-ECM"
0.994361729292523,-0.133666545624928,0.159,0.158,1,"TNFRSF14","FC-ECM"
9.21489475635554e-09,-6.17707900980464,0,0.083,0.000233938533179598,"PTCH2","Proliferating_G2M"
9.21489475635554e-09,-6.17707900980464,0,0.083,0.000233938533179598,"ITGAM","Proliferating_G2M"
0.000354313847768501,-1.85852093744037,0.196,0.583,1,"LRP6","Proliferating_G2M"
0.0018899251449023,-4.00966114181518,0.005,0.083,1,"TEK","Proliferating_G2M"
0.00321041353186175,1.39478344496222,0.754,0.333,1,"CD55","Proliferating_G2M"
0.00666345008699829,-0.628874902475904,0.822,1,1,"IL6ST","Proliferating_G2M"
0.010909097742501,-0.830001924945742,0.603,0.833,1,"TNFRSF1A","Proliferating_G2M"
0.0165719609944073,-1.16811988146452,0.394,0.667,1,"ADIPOR2","Proliferating_G2M"
0.0181630064089251,-1.56945718172654,0.108,0.333,1,"TNFRSF9","Proliferating_G2M"
0.0202239550802647,1.01363095615211,0.754,0.5,1,"ACKR3","Proliferating_G2M"
0.0205554088214936,-0.572041597357991,0.761,0.833,1,"IFNGR2","Proliferating_G2M"
0.0217032979911091,-4.16171389695225,0.01,0.083,1,"HCST","Proliferating_G2M"
0.0294167199229086,1.58382407923258,0.43,0.083,1,"IL4R","Proliferating_G2M"
0.0321843094568175,-0.908527684560886,0.442,0.667,1,"JAM3","Proliferating_G2M"
0.0380854490093091,-1.86036070766859,0.08,0.25,1,"PTCH1","Proliferating_G2M"
0.0418751995702029,-2.54798379385291,0.088,0.25,1,"IL18R1","Proliferating_G2M"
0.0420825043700389,-4.00286109183382,0.013,0.083,1,"OXTR","Proliferating_G2M"
